Region,Loc,CATEGORY,BRAND,PACK,RTM,Period,ACT-2017,ACT-2018,BP-2018,,
Center,SWL,SPARKLING,FuzeTea Orange,250ml PET,Indirect,YTD,,,306.2579501,,
Center,SWL,SPARKLING,FuzeTea Peach,250ml PET,Indirect,MTD,,,63.45014387,,
Center,SWL,SPARKLING,FuzeTea Peach,250ml PET,Indirect,TODAY,,,29.4454094,,
Center,SWL,SPARKLING,FuzeTea Peach,250ml PET,Indirect,WTD,,,63.45014387,,
Center,SWL,SPARKLING,FuzeTea Peach,250ml PET,Indirect,YTD,,,612.5159002,,
Center,SWL,SPARKLING,SPRITE,1000ml PET,Indirect,MTD,34776.09,19929.315,25194.70051,,
Center,SWL,SPARKLING,SPRITE,1000ml PET,Indirect,TODAY,18025.792,309.615,11692.14482,,
Center,SWL,SPARKLING,SPRITE,1000ml PET,Indirect,WTD,34776.09,19929.315,25194.70051,,
Center,SWL,SPARKLING,SPRITE,1000ml PET,Indirect,YTD,179829.908,267004.751,197505.6393,,
Center,SWL,SPARKLING,SPRITE,1500ml PET,Direct,YTD,7085.31,245.688,,,
Center,SWL,SPARKLING,SPRITE,1500ml PET,Indirect,MTD,40994.016,47557.938,44235.85951,,
Center,SWL,SPARKLING,SPRITE,1500ml PET,Indirect,TODAY,22973.939,1022.377,20528.60583,,
Center,SWL,SPARKLING,SPRITE,1500ml PET,Indirect,WTD,40994.016,47557.938,44235.85951,,
Center,SWL,SPARKLING,SPRITE,1500ml PET,Indirect,YTD,360537.475,468402.328,497335.7135,,
Center,SWL,SPARKLING,SPRITE,2250ml PET,Direct,YTD,2434.683,,,,
Center,SWL,SPARKLING,SPRITE,2250ml PET,Indirect,MTD,11406.376,13655.488,12258.81917,,
Center,SWL,SPARKLING,SPRITE,2250ml PET,Indirect,TODAY,4715.035,123.638,5688.96975,,
Center,SWL,SPARKLING,SPRITE,2250ml PET,Indirect,WTD,11406.376,13655.488,12258.81917,,
Center,SWL,SPARKLING,SPRITE,2250ml PET,Indirect,YTD,95265.897,125276.639,120136.5586,,
Center,SWL,SPARKLING,SPRITE,250ml CAN,Indirect,MTD,275.16,380.822,465.3101326,,
Center,SWL,SPARKLING,SPRITE,250ml CAN,Indirect,TODAY,42.256,0.528,215.9372149,,
Center,SWL,SPARKLING,SPRITE,250ml CAN,Indirect,WTD,275.16,380.822,465.3101326,,
Center,SWL,SPARKLING,SPRITE,250ml CAN,Indirect,YTD,5875.533,5987.596,4288.072329,,
Center,SWL,SPARKLING,SPRITE,250ml RGB,Indirect,MTD,11083.102,15780.185,17366.10956,,
Center,SWL,SPARKLING,SPRITE,250ml RGB,Indirect,TODAY,2537.364,177.53,8059.118142,,
Center,SWL,SPARKLING,SPRITE,250ml RGB,Indirect,WTD,11083.102,15780.185,17366.10956,,
Center,SWL,SPARKLING,SPRITE,250ml RGB,Indirect,YTD,155320.879,157079.358,155446.8906,,
Center,SWL,SPARKLING,SPRITE,330ml Can,Indirect,MTD,6.273,4.184,11.21979753,,
Center,SWL,SPARKLING,SPRITE,330ml Can,Indirect,TODAY,1.394,,5.206789325,,
Center,SWL,SPARKLING,SPRITE,330ml Can,Indirect,WTD,6.273,4.184,11.21979753,,
Center,SWL,SPARKLING,SPRITE,330ml Can,Indirect,YTD,48.792,29.277,205.8310499,,
Center,SWL,SPARKLING,SPRITE,500ml PET,Indirect,MTD,996.628,2387.287,,,
Center,SWL,SPARKLING,SPRITE,500ml PET,Indirect,TODAY,283.234,13.74,,,
Center,SWL,SPARKLING,SPRITE,500ml PET,Indirect,WTD,996.628,2387.287,,,
Center,SWL,SPARKLING,SPRITE,500ml PET,Indirect,YTD,29930.967,37071.453,,,
Center,SWL,SPARKLING,SPRITE,750ml PET,Indirect,MTD,,1133.658,7520.208887,,
Center,SWL,SPARKLING,SPRITE,750ml PET,Indirect,TODAY,,22.195,3489.915325,,
Center,SWL,SPARKLING,SPRITE,750ml PET,Indirect,WTD,,1133.658,7520.208887,,
Center,SWL,SPARKLING,SPRITE,750ml PET,Indirect,YTD,,8830.277,55612.78032,,
Center,SWL,SPARKLING,SPRITE,BIB,Direct,YTD,45.086,67.63,,,
Center,SWL,SPARKLING,SPRITE,BIB,Indirect,MTD,,,3.750225546,,
Center,SWL,SPARKLING,SPRITE,BIB,Indirect,TODAY,,,1.740373147,,
Center,SWL,SPARKLING,SPRITE,BIB,Indirect,WTD,,,3.750225546,,
Center,SWL,SPARKLING,SPRITE,BIB,Indirect,YTD,,,51.42651504,,
Center,SWL,SPARKLING,SPRITE 3G,1500ml PET,Indirect,MTD,3.17,,,,
Center,SWL,SPARKLING,SPRITE 3G,1500ml PET,Indirect,TODAY,1.585,,,,
Center,SWL,SPARKLING,SPRITE 3G,1500ml PET,Indirect,WTD,3.17,,,,
Center,SWL,SPARKLING,SPRITE 3G,1500ml PET,Indirect,YTD,23.775,,,,
Center,SWL,SPARKLING,SPRITE 3G,250ml RGB,Indirect,MTD,163.83,5.284,,,
Center,SWL,SPARKLING,SPRITE 3G,250ml RGB,Indirect,TODAY,33.823,,,,
Center,SWL,SPARKLING,SPRITE 3G,250ml RGB,Indirect,WTD,163.83,5.284,,,
Center,SWL,SPARKLING,SPRITE 3G,250ml RGB,Indirect,YTD,1884.409,60.237,,,
Center,SWL,SPARKLING,SPRITE 3G,500ml PET,Indirect,MTD,,,2548.235109,,
Center,SWL,SPARKLING,SPRITE 3G,500ml PET,Indirect,TODAY,,,1182.563529,,
Center,SWL,SPARKLING,SPRITE 3G,500ml PET,Indirect,WTD,,,2548.235109,,
Center,SWL,SPARKLING,SPRITE 3G,500ml PET,Indirect,YTD,,,32843.4166,,
Center,SWL,SPARKLING,SPRITE ZERO,1500ml PET,Indirect,MTD,72.912,31.7,242.3994621,,
Center,SWL,SPARKLING,SPRITE ZERO,1500ml PET,Indirect,TODAY,33.286,,112.4907048,,
Center,SWL,SPARKLING,SPRITE ZERO,1500ml PET,Indirect,WTD,72.912,31.7,242.3994621,,
Center,SWL,SPARKLING,SPRITE ZERO,1500ml PET,Indirect,YTD,1401.154,1207.805,2714.644121,,
Center,SWL,SPARKLING,SPRITE ZERO,250ml CAN,Indirect,MTD,18.491,5.81,27.70635443,,
Center,SWL,SPARKLING,SPRITE ZERO,250ml CAN,Indirect,TODAY,,,12.85773206,,
Center,SWL,SPARKLING,SPRITE ZERO,250ml CAN,Indirect,WTD,18.491,5.81,27.70635443,,
Center,SWL,SPARKLING,SPRITE ZERO,250ml CAN,Indirect,YTD,348.078,186.988,255.1525866,,
Center,SWL,SPARKLING,SPRITE ZERO,250ml NRGB,Indirect,YTD,1.584,2.64,,,
Center,SWL,SPARKLING,SPRITE ZERO,250ml RGB,Indirect,MTD,,,14.32632573,,
Center,SWL,SPARKLING,SPRITE ZERO,250ml RGB,Indirect,TODAY,,,6.648440817,,
Center,SWL,SPARKLING,SPRITE ZERO,250ml RGB,Indirect,WTD,,,14.32632573,,
Center,SWL,SPARKLING,SPRITE ZERO,250ml RGB,Indirect,YTD,15.853,,134.7134714,,
Center,SWL,SPARKLING,SPRITE ZERO,500ml PET,Indirect,MTD,19.025,227.215,67.23628147,,
Center,SWL,SPARKLING,SPRITE ZERO,500ml PET,Indirect,TODAY,2.114,,31.20244831,,
Center,SWL,SPARKLING,SPRITE ZERO,500ml PET,Indirect,WTD,19.025,227.215,67.23628147,,
Center,SWL,SPARKLING,SPRITE ZERO,500ml PET,Indirect,YTD,1214.285,2040.712,861.7898384,,
Center,SWL,WATER,DASANI,1500ml PET,Indirect,MTD,,767.16,,,
Center,SWL,WATER,DASANI,1500ml PET,Indirect,TODAY,,11.095,,,
Center,SWL,WATER,DASANI,1500ml PET,Indirect,WTD,,767.16,,,
Center,SWL,WATER,DASANI,1500ml PET,Indirect,YTD,,1527.979,,,
Center,SWL,WATER,DASANI,500ml PET,Indirect,MTD,,2.114,,,
Center,SWL,WATER,DASANI,500ml PET,Indirect,WTD,,2.114,,,
Center,SWL,WATER,DASANI,500ml PET,Indirect,YTD,,2.114,,,
Center,SWL,WATER,KINLEY,1500ml PET,Indirect,MTD,21631.308,3274.713,7375.534206,,
Center,SWL,WATER,KINLEY,1500ml PET,Indirect,TODAY,4734.527,7.925,3422.775915,,
Center,SWL,WATER,KINLEY,1500ml PET,Indirect,WTD,21631.308,3274.713,7375.534206,,
Center,SWL,WATER,KINLEY,1500ml PET,Indirect,YTD,70348.783,71949.684,85607.62129,,
Center,SWL,WATER,KINLEY,500ml PET,Indirect,MTD,2218.253,528.396,1215.65943,,
Center,SWL,WATER,KINLEY,500ml PET,Indirect,TODAY,386.81,21.135,564.1530092,,
Center,SWL,WATER,KINLEY,500ml PET,Indirect,WTD,2218.253,528.396,1215.65943,,
Center,SWL,WATER,KINLEY,500ml PET,Indirect,YTD,6672.914,14606.13,15656.4505,,
North,GUJ,ENERGY DRINK,MONSTER PREMIUM,355ml CAN,Direct,MTD,,3.001,,,
North,GUJ,ENERGY DRINK,MONSTER PREMIUM,355ml CAN,Direct,WTD,,3.001,,,
North,GUJ,ENERGY DRINK,MONSTER PREMIUM,355ml CAN,Direct,YTD,,57.02,,,
North,GUJ,ENERGY DRINK,MONSTER PREMIUM,355ml CAN,Indirect,MTD,,2.25,66.83446116,,
North,GUJ,ENERGY DRINK,MONSTER PREMIUM,355ml CAN,Indirect,TODAY,,1.5,16.86166211,,
North,GUJ,ENERGY DRINK,MONSTER PREMIUM,355ml CAN,Indirect,WTD,,2.25,66.83446116,,
North,GUJ,ENERGY DRINK,MONSTER PREMIUM,355ml CAN,Indirect,YTD,,90.021,1310.017724,,
North,GUJ,ENERGY DRINK,Mutant,500ml PET,Indirect,MTD,,,1078.149697,,
North,GUJ,ENERGY DRINK,Mutant,500ml PET,Indirect,TODAY,,,272.006321,,
North,GUJ,ENERGY DRINK,Mutant,500ml PET,Indirect,WTD,,,1078.149697,,
North,GUJ,ENERGY DRINK,Mutant,500ml PET,Indirect,YTD,,,16048.50021,,
North,GUJ,JUICE,CAPPY JOOSI APPLE,200ml TETRA,Direct,YTD,,7.608,,,
North,GUJ,JUICE,CAPPY JOOSI APPLE,200ml TETRA,Indirect,MTD,,0.845,452.3668811,,
North,GUJ,JUICE,CAPPY JOOSI APPLE,200ml TETRA,Indirect,TODAY,,,114.1276127,,
North,GUJ,JUICE,CAPPY JOOSI APPLE,200ml TETRA,Indirect,WTD,,0.845,452.3668811,,
North,GUJ,JUICE,CAPPY JOOSI APPLE,200ml TETRA,Indirect,YTD,,1089.452,7368.958836,,
North,GUJ,JUICE,CAPPY JOOSI MANGO,200ml TETRA,Direct,YTD,,6.762,,,
North,GUJ,JUICE,CAPPY JOOSI MANGO,200ml TETRA,Indirect,MTD,,401.437,678.5503216,,
North,GUJ,JUICE,CAPPY JOOSI MANGO,200ml TETRA,Indirect,TODAY,,,171.1914191,,
North,GUJ,JUICE,CAPPY JOOSI MANGO,200ml TETRA,Indirect,WTD,,401.437,678.5503216,,
North,GUJ,JUICE,CAPPY JOOSI MANGO,200ml TETRA,Indirect,YTD,,2281.926,11053.43825,,
North,GUJ,JUICE,Cappy Pulpy Apple,1000ml PET,Indirect,MTD,,,55.0729439,,
North,GUJ,JUICE,Cappy Pulpy Apple,1000ml PET,Indirect,TODAY,,,13.89434964,,
North,GUJ,JUICE,Cappy Pulpy Apple,1000ml PET,Indirect,WTD,,,55.0729439,,
North,GUJ,JUICE,Cappy Pulpy Apple,1000ml PET,Indirect,YTD,,,768.4224491,,
North,GUJ,JUICE,Cappy Pulpy Apple,350ml PET,Indirect,MTD,,,129.099858,,
North,GUJ,JUICE,Cappy Pulpy Apple,350ml PET,Indirect,TODAY,,,32.57059528,,
North,GUJ,JUICE,Cappy Pulpy Apple,350ml PET,Indirect,WTD,,,129.099858,,
North,GUJ,JUICE,Cappy Pulpy Apple,350ml PET,Indirect,YTD,,,1618.587972,,
North,GUJ,JUICE,CAPPY PULPY MANGO,1000ml PET,Indirect,YTD,,705.896,,,
North,GUJ,JUICE,CAPPY PULPY MANGO,350ml PET,Indirect,MTD,,0.74,,,
North,GUJ,JUICE,CAPPY PULPY MANGO,350ml PET,Indirect,WTD,,0.74,,,
North,GUJ,JUICE,CAPPY PULPY MANGO,350ml PET,Indirect,YTD,,2424.331,,,
North,GUJ,JUICE,CAPPY PULPY ORANGE,1000ml PET,Direct,YTD,,215.557,,,
North,GUJ,JUICE,CAPPY PULPY ORANGE,1000ml PET,Indirect,MTD,,411.1,425.2127904,,
North,GUJ,JUICE,CAPPY PULPY ORANGE,1000ml PET,Indirect,TODAY,,14.796,107.2769088,,
North,GUJ,JUICE,CAPPY PULPY ORANGE,1000ml PET,Indirect,WTD,,411.1,425.2127904,,
North,GUJ,JUICE,CAPPY PULPY ORANGE,1000ml PET,Indirect,YTD,,13379.674,7326.822386,,
North,GUJ,JUICE,CAPPY PULPY ORANGE,350ml PET,Direct,MTD,,19.973,,,
North,GUJ,JUICE,CAPPY PULPY ORANGE,350ml PET,Direct,WTD,,19.973,,,
North,GUJ,JUICE,CAPPY PULPY ORANGE,350ml PET,Direct,YTD,,194.536,,,
North,GUJ,JUICE,CAPPY PULPY ORANGE,350ml PET,Indirect,MTD,,1273.151,1157.219467,,
North,GUJ,JUICE,CAPPY PULPY ORANGE,350ml PET,Indirect,TODAY,,53.267,291.9548284,,
North,GUJ,JUICE,CAPPY PULPY ORANGE,350ml PET,Indirect,WTD,,1273.151,1157.219467,,
North,GUJ,JUICE,CAPPY PULPY ORANGE,350ml PET,Indirect,YTD,,10416.68,16919.94518,,
North,GUJ,JUICE,Cappy Pulpy Tropical,1000ml PET,Indirect,MTD,,,50.35981396,,
North,GUJ,JUICE,Cappy Pulpy Tropical,1000ml PET,Indirect,TODAY,,,12.70527438,,
North,GUJ,JUICE,Cappy Pulpy Tropical,1000ml PET,Indirect,WTD,,,50.35981396,,
North,GUJ,JUICE,Cappy Pulpy Tropical,1000ml PET,Indirect,YTD,,,844.4105397,,
North,GUJ,JUICE,Cappy Pulpy Tropical,350ml PET,Indirect,MTD,,,152.6971959,,
North,GUJ,JUICE,Cappy Pulpy Tropical,350ml PET,Indirect,TODAY,,,38.5239662,,
North,GUJ,JUICE,Cappy Pulpy Tropical,350ml PET,Indirect,WTD,,,152.6971959,,
North,GUJ,JUICE,Cappy Pulpy Tropical,350ml PET,Indirect,YTD,,,2258.005489,,
North,GUJ,JUICE,RANI FLOAT,240ml CAN,Direct,YTD,1572.382,163.318,,,
North,GUJ,JUICE,RANI FLOAT,240ml CAN,Indirect,MTD,52.733,,,,
North,GUJ,JUICE,RANI FLOAT,240ml CAN,Indirect,WTD,52.733,,,,
North,GUJ,JUICE,RANI FLOAT,240ml CAN,Indirect,YTD,10434.129,199.773,,,
North,GUJ,JUICE,RANI PULPY Mango,1000ml PET,Direct,MTD,54.945,,,,
North,GUJ,JUICE,RANI PULPY Mango,1000ml PET,Direct,TODAY,5.283,,,,
North,GUJ,JUICE,RANI PULPY Mango,1000ml PET,Direct,WTD,54.945,,,,
North,GUJ,JUICE,RANI PULPY Mango,1000ml PET,Direct,YTD,436.399,,,,
North,GUJ,JUICE,RANI PULPY Mango,1000ml PET,Indirect,MTD,2.114,,,,
North,GUJ,JUICE,RANI PULPY Mango,1000ml PET,Indirect,WTD,2.114,,,,
North,GUJ,JUICE,RANI PULPY Mango,1000ml PET,Indirect,YTD,514.659,,,,
North,GUJ,JUICE,RANI PULPY Mango,350ml PET,Direct,MTD,46.6,,,,
North,GUJ,JUICE,RANI PULPY Mango,350ml PET,Direct,TODAY,4.438,,,,
North,GUJ,JUICE,RANI PULPY Mango,350ml PET,Direct,WTD,46.6,,,,
North,GUJ,JUICE,RANI PULPY Mango,350ml PET,Direct,YTD,481.54,,,,
North,GUJ,JUICE,RANI PULPY Mango,350ml PET,Indirect,MTD,31.074,,,,
North,GUJ,JUICE,RANI PULPY Mango,350ml PET,Indirect,WTD,31.074,,,,
North,GUJ,JUICE,RANI PULPY Mango,350ml PET,Indirect,YTD,693.225,118.375,,,
North,GUJ,JUICE,RANI PULPY Orange,1.25L PET,Indirect,YTD,1.321,,,,
North,GUJ,JUICE,RANI PULPY Orange,1000ml PET,Direct,MTD,45.435,,,,
North,GUJ,JUICE,RANI PULPY Orange,1000ml PET,Direct,TODAY,5.284,,,,
North,GUJ,JUICE,RANI PULPY Orange,1000ml PET,Direct,WTD,45.435,,,,
North,GUJ,JUICE,RANI PULPY Orange,1000ml PET,Direct,YTD,481.842,,,,
North,GUJ,JUICE,RANI PULPY Orange,1000ml PET,Indirect,MTD,1217.406,,,,
North,GUJ,JUICE,RANI PULPY Orange,1000ml PET,Indirect,TODAY,174.371,,,,
North,GUJ,JUICE,RANI PULPY Orange,1000ml PET,Indirect,WTD,1217.406,,,,
North,GUJ,JUICE,RANI PULPY Orange,1000ml PET,Indirect,YTD,9591.626,,,,
North,GUJ,JUICE,RANI PULPY Orange,350ml PET,Direct,MTD,43.64,,,,
North,GUJ,JUICE,RANI PULPY Orange,350ml PET,Direct,TODAY,5.917,,,,
North,GUJ,JUICE,RANI PULPY Orange,350ml PET,Direct,WTD,43.64,,,,
North,GUJ,JUICE,RANI PULPY Orange,350ml PET,Direct,YTD,481.542,,,,
North,GUJ,JUICE,RANI PULPY Orange,350ml PET,Indirect,MTD,1253.193,,,,
North,GUJ,JUICE,RANI PULPY Orange,350ml PET,Indirect,TODAY,198.269,,,,
North,GUJ,JUICE,RANI PULPY Orange,350ml PET,Indirect,WTD,1253.193,,,,
North,GUJ,JUICE,RANI PULPY Orange,350ml PET,Indirect,YTD,12968.092,4.44,,,
North,GUJ,SPARKLING,COCA COLA ZERO,1500ml PET,Direct,MTD,101.442,,,,
North,GUJ,SPARKLING,COCA COLA ZERO,1500ml PET,Direct,TODAY,14.265,,,,
North,GUJ,SPARKLING,COCA COLA ZERO,1500ml PET,Direct,WTD,101.442,,,,
North,GUJ,SPARKLING,COCA COLA ZERO,1500ml PET,Direct,YTD,756.063,1176.102,,,
North,GUJ,SPARKLING,COCA COLA ZERO,1500ml PET,Indirect,MTD,11.095,34.87,220.0180024,,
North,GUJ,SPARKLING,COCA COLA ZERO,1500ml PET,Indirect,TODAY,1.585,4.755,55.50832834,,
North,GUJ,SPARKLING,COCA COLA ZERO,1500ml PET,Indirect,WTD,11.095,34.87,220.0180024,,
North,GUJ,SPARKLING,COCA COLA ZERO,1500ml PET,Indirect,YTD,993.836,648.275,3694.516184,,
North,GUJ,SPARKLING,COCA COLA ZERO,250ml CAN,Direct,MTD,35.93,14.266,,,
North,GUJ,SPARKLING,COCA COLA ZERO,250ml CAN,Direct,TODAY,19.022,,,,
North,GUJ,SPARKLING,COCA COLA ZERO,250ml CAN,Direct,WTD,35.93,14.266,,,
North,GUJ,SPARKLING,COCA COLA ZERO,250ml CAN,Direct,YTD,284.796,538.407,,,
North,GUJ,SPARKLING,COCA COLA ZERO,250ml CAN,Indirect,MTD,117.791,23.776,115.3294482,,
North,GUJ,SPARKLING,COCA COLA ZERO,250ml CAN,Indirect,TODAY,8.453,,29.09645941,,
North,GUJ,SPARKLING,COCA COLA ZERO,250ml CAN,Indirect,WTD,117.791,23.776,115.3294482,,
North,GUJ,SPARKLING,COCA COLA ZERO,250ml CAN,Indirect,YTD,1191.86,444.87,3319.313732,,
North,GUJ,SPARKLING,COCA COLA ZERO,500ml PET,Direct,MTD,58.121,22.189,,,
North,GUJ,SPARKLING,COCA COLA ZERO,500ml PET,Direct,WTD,58.121,22.189,,,
North,GUJ,SPARKLING,COCA COLA ZERO,500ml PET,Direct,YTD,381.475,252.55,,,
North,GUJ,SPARKLING,COCA COLA ZERO,500ml PET,Indirect,MTD,85.606,,43.2670181,,
North,GUJ,SPARKLING,COCA COLA ZERO,500ml PET,Indirect,TODAY,21.137,,10.91583334,,
North,GUJ,SPARKLING,COCA COLA ZERO,500ml PET,Indirect,WTD,85.606,,43.2670181,,
North,GUJ,SPARKLING,COCA COLA ZERO,500ml PET,Indirect,YTD,298.032,13.74,943.7258805,,
North,GUJ,SPARKLING,COCA COLA ZERO,BIB,Indirect,MTD,,,1.649279404,,
North,GUJ,SPARKLING,COCA COLA ZERO,BIB,Indirect,TODAY,,,0.4160966,,
North,GUJ,SPARKLING,COCA COLA ZERO,BIB,Indirect,WTD,,,1.649279404,,
North,GUJ,SPARKLING,COCA COLA ZERO,BIB,Indirect,YTD,,,35.35007342,,
North,GUJ,SPARKLING,COCA-COLA,1000ml PET,Direct,MTD,469.183,174.36,,,
North,GUJ,SPARKLING,COCA-COLA,1000ml PET,Direct,TODAY,15.85,,,,
North,GUJ,SPARKLING,COCA-COLA,1000ml PET,Direct,WTD,469.183,174.36,,,
North,GUJ,SPARKLING,COCA-COLA,1000ml PET,Direct,YTD,3494.582,5537.224,,,
North,GUJ,SPARKLING,COCA-COLA,1000ml PET,Indirect,MTD,20800.223,57764.382,27262.50703,,
North,GUJ,SPARKLING,COCA-COLA,1000ml PET,Indirect,TODAY,3745.399,2782.376,6878.056228,,
North,GUJ,SPARKLING,COCA-COLA,1000ml PET,Indirect,WTD,20800.223,57764.382,27262.50703,,
North,GUJ,SPARKLING,COCA-COLA,1000ml PET,Indirect,YTD,461322.556,697905.204,422493.6321,,
North,GUJ,SPARKLING,COCA-COLA,1500ml PET,Direct,MTD,2634.407,1600.932,,,
North,GUJ,SPARKLING,COCA-COLA,1500ml PET,Direct,TODAY,353.473,1131.748,,,
North,GUJ,SPARKLING,COCA-COLA,1500ml PET,Direct,WTD,2634.407,1600.932,,,
North,GUJ,SPARKLING,COCA-COLA,1500ml PET,Direct,YTD,23687.437,26488.291,,,
North,GUJ,SPARKLING,COCA-COLA,1500ml PET,Indirect,MTD,103213.463,137071.093,120150.8816,,
North,GUJ,SPARKLING,COCA-COLA,1500ml PET,Indirect,TODAY,29016.332,10352.149,30312.85856,,
North,GUJ,SPARKLING,COCA-COLA,1500ml PET,Indirect,WTD,103213.463,137071.093,120150.8816,,
North,GUJ,SPARKLING,COCA-COLA,1500ml PET,Indirect,YTD,2034566.171,1889646.606,1994525.564,,
North,GUJ,SPARKLING,COCA-COLA,2250ml PET,Direct,MTD,1835.519,197.341,,,
North,GUJ,SPARKLING,COCA-COLA,2250ml PET,Direct,TODAY,26.153,,,,
North,GUJ,SPARKLING,COCA-COLA,2250ml PET,Direct,WTD,1835.519,197.341,,,
North,GUJ,SPARKLING,COCA-COLA,2250ml PET,Direct,YTD,17328.067,4924.041,,,
North,GUJ,SPARKLING,COCA-COLA,2250ml PET,Indirect,MTD,9075.772,11890.788,4573.772146,,
North,GUJ,SPARKLING,COCA-COLA,2250ml PET,Indirect,TODAY,3238.426,325.741,1153.916694,,
North,GUJ,SPARKLING,COCA-COLA,2250ml PET,Indirect,WTD,9075.772,11890.788,4573.772146,,
North,GUJ,SPARKLING,COCA-COLA,2250ml PET,Indirect,YTD,80529.777,133391.464,81308.61794,,
North,GUJ,SPARKLING,COCA-COLA,250ml CAN,Direct,MTD,119.94,45.969,,,
North,GUJ,SPARKLING,COCA-COLA,250ml CAN,Direct,TODAY,55.479,,,,
North,GUJ,SPARKLING,COCA-COLA,250ml CAN,Direct,WTD,119.94,45.969,,,
North,GUJ,SPARKLING,COCA-COLA,250ml CAN,Direct,YTD,1797.491,2649.731,,,
North,GUJ,SPARKLING,COCA-COLA,250ml CAN,Indirect,MTD,3378.988,2156.653,1589.256118,,
North,GUJ,SPARKLING,COCA-COLA,250ml CAN,Indirect,TODAY,495.532,60.231,400.9533286,,
North,GUJ,SPARKLING,COCA-COLA,250ml CAN,Indirect,WTD,3378.988,2156.653,1589.256118,,
North,GUJ,SPARKLING,COCA-COLA,250ml CAN,Indirect,YTD,40592.023,40066.794,45293.20643,,
North,GUJ,SPARKLING,COCA-COLA,250ml NRGB,Direct,MTD,15.851,,,,
North,GUJ,SPARKLING,COCA-COLA,250ml NRGB,Direct,TODAY,10.567,,,,
North,GUJ,SPARKLING,COCA-COLA,250ml NRGB,Direct,WTD,15.851,,,,
North,GUJ,SPARKLING,COCA-COLA,250ml NRGB,Direct,YTD,87.179,,,,
North,GUJ,SPARKLING,COCA-COLA,250ml NRGB,Indirect,YTD,9.51,,,,
North,GUJ,SPARKLING,COCA-COLA,250ml RGB,Direct,MTD,289.54,515.678,,,
North,GUJ,SPARKLING,COCA-COLA,250ml RGB,Direct,TODAY,230.364,,,,
North,GUJ,SPARKLING,COCA-COLA,250ml RGB,Direct,WTD,289.54,515.678,,,
North,GUJ,SPARKLING,COCA-COLA,250ml RGB,Direct,YTD,5192.712,10747.888,,,
North,GUJ,SPARKLING,COCA-COLA,250ml RGB,Indirect,MTD,23655.168,28737.223,21684.95566,,
North,GUJ,SPARKLING,COCA-COLA,250ml RGB,Indirect,TODAY,5630.497,1213.137,5470.896134,,
North,GUJ,SPARKLING,COCA-COLA,250ml RGB,Indirect,WTD,23655.168,28737.223,21684.95566,,
North,GUJ,SPARKLING,COCA-COLA,250ml RGB,Indirect,YTD,344161.996,340084.523,349318.6455,,
North,GUJ,SPARKLING,COCA-COLA,330ml Can,Direct,MTD,77.414,51.608,,,
North,GUJ,SPARKLING,COCA-COLA,330ml Can,Direct,TODAY,9.066,,,,
North,GUJ,SPARKLING,COCA-COLA,330ml Can,Direct,WTD,77.414,51.608,,,
North,GUJ,SPARKLING,COCA-COLA,330ml Can,Direct,YTD,901.08,1433.913,,,
North,GUJ,SPARKLING,COCA-COLA,330ml Can,Indirect,MTD,65.554,40.45,110.7690534,,
North,GUJ,SPARKLING,COCA-COLA,330ml Can,Indirect,TODAY,4.184,22.318,27.94591769,,
North,GUJ,SPARKLING,COCA-COLA,330ml Can,Indirect,WTD,65.554,40.45,110.7690534,,
North,GUJ,SPARKLING,COCA-COLA,330ml Can,Indirect,YTD,954.024,785.264,2559.445812,,
North,GUJ,SPARKLING,COCA-COLA,350ml PET,Direct,YTD,,5.918,,,
North,GUJ,SPARKLING,COCA-COLA,350ml PET,Indirect,MTD,,542.317,1282.523878,,
North,GUJ,SPARKLING,COCA-COLA,350ml PET,Indirect,TODAY,,9.616,323.5678706,,
North,GUJ,SPARKLING,COCA-COLA,350ml PET,Indirect,WTD,,542.317,1282.523878,,
North,GUJ,SPARKLING,COCA-COLA,350ml PET,Indirect,YTD,,2840.198,14843.53106,,
North,GUJ,SPARKLING,COCA-COLA,500ml PET,Direct,MTD,101.447,75.026,,,
North,GUJ,SPARKLING,COCA-COLA,500ml PET,Direct,TODAY,19.022,,,,
North,GUJ,SPARKLING,COCA-COLA,500ml PET,Direct,WTD,101.447,75.026,,,
North,GUJ,SPARKLING,COCA-COLA,500ml PET,Direct,YTD,1783.735,1866.165,,,
North,GUJ,SPARKLING,COCA-COLA,500ml PET,Indirect,MTD,1732.127,2162.152,1622.530503,,
North,GUJ,SPARKLING,COCA-COLA,500ml PET,Indirect,TODAY,231.449,88.767,409.3481213,,
North,GUJ,SPARKLING,COCA-COLA,500ml PET,Indirect,WTD,1732.127,2162.152,1622.530503,,
North,GUJ,SPARKLING,COCA-COLA,500ml PET,Indirect,YTD,43434.353,39279.895,36325.77425,,
North,GUJ,SPARKLING,COCA-COLA,BIB,Direct,MTD,22.543,157.803,,,
North,GUJ,SPARKLING,COCA-COLA,BIB,Direct,WTD,22.543,157.803,,,
North,GUJ,SPARKLING,COCA-COLA,BIB,Direct,YTD,969.356,946.816,,,
North,GUJ,SPARKLING,COCA-COLA,BIB,Indirect,MTD,,,77.99117602,,
North,GUJ,SPARKLING,COCA-COLA,BIB,Indirect,TODAY,,,19.67638902,,
North,GUJ,SPARKLING,COCA-COLA,BIB,Indirect,WTD,,,77.99117602,,
North,GUJ,SPARKLING,COCA-COLA,BIB,Indirect,YTD,,,1564.72108,,
